"scenario","delta","rho","sdr","BF_robtt_mean","BF_robtt_median","BF_robtt_sd","BF_bain_student_mean","BF_bain_student_median","BF_bain_student_sd","BF_bain_welch_mean","BF_bain_welch_median","BF_bain_welch_sd","BF_bf_mean","BF_bf_median","BF_bf_sd"
1,0,0.644601930491225,0.742526112769539,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238844578115095,0.238844578115095,NA
1,0,0.645268177517889,0.741446725025489,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314193628507464,0.314193628507464,NA
1,0,0.645551039586784,0.740988658971618,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250645714696794,0.250645714696794,NA
1,0,0.645631212356889,0.740858848934895,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250655611603034,0.250655611603034,NA
1,0,0.648091766623844,0.736879478323087,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250960607392153,0.250960607392153,NA
1,0,0.648823172514514,0.735698294864638,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251051739341435,0.251051739341435,NA
1,0,0.649607429165812,0.734432612096159,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239314268531923,0.239314268531923,NA
1,0,0.650681277372208,0.732700986728225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44060026257956,0.44060026257956,NA
1,0,0.650725655603095,0.732629460031026,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440605956180639,0.440605956180639,NA
1,0,0.651693352596322,0.731070460007379,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251411471478857,0.251411471478857,NA
1,0,0.652544838167588,0.729699762142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440839457880511,0.440839457880511,NA
1,0,0.653859475348792,0.727585462340543,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229990173481287,0.229990173481287,NA
1,0,0.655293035651706,0.725282590240481,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441192601527899,0.441192601527899,NA
1,0,0.656406447901406,0.723495915036189,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441335814167933,0.441335814167933,NA
1,0,0.657167830009345,0.722275088325507,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252107124989765,0.252107124989765,NA
1,0,0.65744723977646,0.721827265314506,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441469759760258,0.441469759760258,NA
1,0,0.657459291319154,0.721807952062744,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252144517933578,0.252144517933578,NA
1,0,0.657796429248376,0.721267747656223,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441514715099188,0.441514715099188,NA
1,0,0.658017336568001,0.72091386334871,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441543159341436,0.441543159341436,NA
1,0,0.658442481303833,0.720232978935152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252270925523743,0.252270925523743,NA
1,0,0.658565272946716,0.720036367658375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240175288587681,0.240175288587681,NA
1,0,0.658575389640559,0.720020169906547,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4416150293559,0.4416150293559,NA
1,0,0.659670672175363,0.718267307651872,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441756148592995,0.441756148592995,NA
1,0,0.660427856130139,0.717056433595249,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240357723208789,0.240357723208789,NA
1,0,0.660743281684096,0.71655222746768,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240388736972228,0.240388736972228,NA
1,0,0.664206828424234,0.711024003208667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442341478270899,0.442341478270899,NA
1,0,0.665728433517332,0.708600028029163,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240883531109555,0.240883531109555,NA
1,0,0.670651738871795,0.700775903379803,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25387631105997,0.25387631105997,NA
1,0,0.670654088269971,0.700772176434703,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241381172378745,0.241381172378745,NA
1,0,0.670687260150832,0.700719555213377,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231440487911313,0.231440487911313,NA
1,0,0.672369667341388,0.698052352375484,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254107669548494,0.254107669548494,NA
1,0,0.672964227793508,0.69711052564163,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254188065109234,0.254188065109234,NA
1,0,0.672984292297349,0.69707874886945,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443478304247546,0.443478304247546,NA
